filename,author,author_CLEAN,title,title_CLEAN,wordcount,author_id,doc_id,raw_date,date_avr,date_probs,date_manual,provenience,school,genre/subgenre,notes,lemmata_wordcount,n_sentences,tlg_epithet
tlg0087.tlg027.1st1K-grc1.xml,Herodianus,,Περὶ ῥηματικῶν ὀνομάτων,,1942,tlg0087,tlg0087.tlg027,A.D. 2,1.5,{'1.5': 1},,pagan,,,,1135,142,Rhetorici
tlg0087.tlg028.1st1K-grc1.xml,Herodianus,,Περὶ μονοσυλλάβων,,280,tlg0087,tlg0087.tlg028,A.D. 2,1.5,{'1.5': 1},,pagan,,,,149,14,Rhetorici
tlg0087.tlg029.1st1K-grc1.xml,Herodianus,,Περὶ γάμου καὶ συμβιώσεως,,59,tlg0087,tlg0087.tlg029,A.D. 2,1.5,{'1.5': 1},,pagan,,,,27,9,Rhetorici
tlg0087.tlg030.1st1K-grc1.xml,Herodianus,,Συμπόσιον,,566,tlg0087,tlg0087.tlg030,A.D. 2,1.5,{'1.5': 1},,pagan,,,,301,53,Rhetorici
tlg0087.tlg031.1st1K-grc1.xml,Herodianus,,Προτάσεις,,91,tlg0087,tlg0087.tlg031,A.D. 2,1.5,{'1.5': 1},,pagan,,,,33,8,Rhetorici
tlg0087.tlg032.1st1K-grc1.xml,Herodianus,,Εἰς τὴν Ἀπολλωνίου εἰσαγωγήν,,92,tlg0087,tlg0087.tlg032,A.D. 2,1.5,{'1.5': 1},,pagan,,,,36,7,Rhetorici
tlg0087.tlg033.1st1K-grc1.xml,Herodianus,,Περὶ μονήρους λέξεως,,18638,tlg0087,tlg0087.tlg033,A.D. 2,1.5,{'1.5': 1},,pagan,,,,7961,1729,Rhetorici
tlg0088.tlg001.1st1K-grc1.xml,Aristoxenus,,Elementa Harmonica,,23433,tlg0088,tlg0088.tlg001,4 B.C.,-3.5,{'-3.5': 1},-3.5,pagan,,,,8126,1635,Musici
tlg0090.tlg001.opp-lat9.xml,Agathemerus,,Geographiae Informatio,,1919,tlg0090,tlg0090.tlg001,p. 1 B.C.,1,"{'14.5': 0.0, '13.5': 0.0001, '12.5': 0.0001, '11.5': 0.0002, '10.5': 0.0005, '9.5': 0.001, '8.5': 0.002, '7.5': 0.0039, '6.5': 0.0078, '5.5': 0.0156, '4.5': 0.0312, '3.5': 0.0625, '2.5': 0.125, '1.5': 0.25, '0.5': 0.5}",2.5,pagan,,,,1,1,Geographi
tlg0092.tlg001.1st1K-grc1.xml,Anonymous,,Geographiae expositio compendiaria,,4428,tlg0092,tlg0092.tlg001,Incertum,,{},,,,,,2054,219,[]
tlg0093.ogl001.1st1K-grc1.xml,Theophrastus,,Concerning Odours,,6476,tlg0093,tlg0093.ogl001,4-3 B.C.,-3,"{'-3.5': 0.5, '-2.5': 0.5}",-3.5,pagan,,,,2394,433,Philosophici/-ae
tlg0093.ogl002.1st1K-grc1.xml,Theophrastus,,Enquiry into Plants,,4324,tlg0093,tlg0093.ogl002,4-3 B.C.,-3,"{'-3.5': 0.5, '-2.5': 0.5}",-3.5,pagan,,,,2036,362,Philosophici/-ae
tlg0093.tlg001.1st1K-grc1.xml,Theophrastus,,Enquiry into Plants,,86035,tlg0093,tlg0093.tlg001,4-3 B.C.,-3,"{'-3.5': 0.5, '-2.5': 0.5}",-3.5,pagan,,,,34498,6958,Philosophici/-ae
tlg0093.tlg003.1st1K-grc1.xml,Theophrastus,,De sensu et sensibilibus,,9045,tlg0093,tlg0093.tlg003,4-3 B.C.,-3,"{'-3.5': 0.5, '-2.5': 0.5}",-3.5,pagan,,,,3938,621,Philosophici/-ae
tlg0093.tlg004.1st1K-grc1.xml,Theophrastus,,De lapidibus,,4290,tlg0093,tlg0093.tlg004,4-3 B.C.,-3,"{'-3.5': 0.5, '-2.5': 0.5}",-3.5,pagan,,,,1852,305,Philosophici/-ae
tlg0093.tlg005.1st1K-grc1.xml,Theophrastus,,Περὶ πυρός,,6089,tlg0093,tlg0093.tlg005,4-3 B.C.,-3,"{'-3.5': 0.5, '-2.5': 0.5}",-3.5,pagan,,,,2641,386,Philosophici/-ae
tlg0093.tlg006.1st1K-grc1.xml,Theophrastus,,Ἐκ τῶν μετὰ τὰ φυσικά,,3372,tlg0093,tlg0093.tlg006,4-3 B.C.,-3,"{'-3.5': 0.5, '-2.5': 0.5}",-3.5,pagan,,,,1398,196,Philosophici/-ae
tlg0093.tlg009.perseus-grc1.xml,Theophrastus,,Characters,,6656,tlg0093,tlg0093.tlg009,4-3 B.C.,-3,"{'-3.5': 0.5, '-2.5': 0.5}",-3.5,pagan,,,,3157,461,Philosophici/-ae
tlg0093.tlg010x09.1st1K-grc1.xml,Theophrastus,,Fragmenta varia (13-190),,14904,tlg0093,tlg0093.tlg010,4-3 B.C.,-3,"{'-3.5': 0.5, '-2.5': 0.5}",-3.5,pagan,,,,6009,916,Philosophici/-ae
tlg0094.tlg001.1st1K-grc1.xml,Pseudo-Plutarch,,De Fluviis,,6629,tlg0094,tlg0094.tlg001,p. A.D. 2,3,"{'14.5': 0.0001, '13.5': 0.0002, '12.5': 0.0005, '11.5': 0.001, '10.5': 0.002, '9.5': 0.0039, '8.5': 0.0078, '7.5': 0.0156, '6.5': 0.0312, '5.5': 0.0625, '4.5': 0.125, '3.5': 0.25, '2.5': 0.5}",,pagan,,,,3585,449,[]
tlg0094.tlg002.perseus-grc1.xml,Pseudo-Plutarch,,De musica,,7921,tlg0094,tlg0094.tlg002,p. A.D. 2,3,"{'14.5': 0.0001, '13.5': 0.0002, '12.5': 0.0005, '11.5': 0.001, '10.5': 0.002, '9.5': 0.0039, '8.5': 0.0078, '7.5': 0.0156, '6.5': 0.0312, '5.5': 0.0625, '4.5': 0.125, '3.5': 0.25, '2.5': 0.5}",,pagan,,,,3655,437,[]
tlg0094.tlg003.perseus-grc1.xml,Pseudo-Plutarch,,Placita Philosophorum,,15484,tlg0094,tlg0094.tlg003,p. A.D. 2,3,"{'14.5': 0.0001, '13.5': 0.0002, '12.5': 0.0005, '11.5': 0.001, '10.5': 0.002, '9.5': 0.0039, '8.5': 0.0078, '7.5': 0.0156, '6.5': 0.0312, '5.5': 0.0625, '4.5': 0.125, '3.5': 0.25, '2.5': 0.5}",,pagan,,,,7699,990,[]
tlg0096.tlg002.First1K-grc1.xml,Aesop,,Fabulae,,39496,tlg0096,tlg0096.tlg002,6 B.C.,-5.5,{'-5.5': 1},-5.5,pagan,,,,20049,3293,Scriptores Fabularum
tlg0099.tlg001.perseus-grc2.xml,Strabo,,Geography,,288520,tlg0099,tlg0099.tlg001,1 B.C.-A.D. 1,0,"{'-0.5': 0.5, '0.5': 0.5}",0,pagan,,,,134633,15106,Geographi
tlg0199.tlg001.perseus-grc1.xml,Bacchylides,,Odes (Greek) - Ep,,3802,tlg0199,tlg0199.tlg001,5 B.C.,-4.5,{'-4.5': 1},,pagan,,,,2641,264,Lyrici/-ae
tlg0199.tlg002.perseus-grc1.xml,Bacchylides,,Odes (Greek) - Dith,,1340,tlg0199,tlg0199.tlg002,5 B.C.,-4.5,{'-4.5': 1},,pagan,,,,926,97,Lyrici/-ae
tlg0233.tlg001.1st1K-grc1.xml,Hipponax,,Fragmentum (128),,353,tlg0233,tlg0233.tlg001,6 B.C.,-5.5,{'-5.5': 1},,pagan,,,,102,29,Iambici
tlg0284.tlg001.perseus-grc1.xml,"Aristides, Aelius",,Orationes 1 ,,2019,tlg0284,tlg0284.tlg001,A.D. 2,1.5,{'1.5': 1},,pagan,,,,995,78,Rhetorici
tlg0284.tlg002.perseus-grc1.xml,"Aristides, Aelius",,Orationes 2 ,,2247,tlg0284,tlg0284.tlg002,A.D. 2,1.5,{'1.5': 1},,pagan,,,,1064,119,Rhetorici
tlg0284.tlg003.perseus-grc1.xml,"Aristides, Aelius",,Orationes 3 ,,3400,tlg0284,tlg0284.tlg003,A.D. 2,1.5,{'1.5': 1},,pagan,,,,1438,117,Rhetorici
tlg0284.tlg004.perseus-grc1.xml,"Aristides, Aelius",,Orationes 4 ,,754,tlg0284,tlg0284.tlg004,A.D. 2,1.5,{'1.5': 1},,pagan,,,,343,43,Rhetorici
tlg0284.tlg005.perseus-grc1.xml,"Aristides, Aelius",,Orationes 5 ,,1485,tlg0284,tlg0284.tlg005,A.D. 2,1.5,{'1.5': 1},,pagan,,,,736,69,Rhetorici
tlg0284.tlg006.perseus-grc1.xml,"Aristides, Aelius",,Orationes 6 ,,1204,tlg0284,tlg0284.tlg006,A.D. 2,1.5,{'1.5': 1},,pagan,,,,533,56,Rhetorici
tlg0284.tlg007.perseus-grc1.xml,"Aristides, Aelius",,Orationes 7 ,,1510,tlg0284,tlg0284.tlg007,A.D. 2,1.5,{'1.5': 1},,pagan,,,,737,63,Rhetorici
tlg0284.tlg008.perseus-grc1.xml,"Aristides, Aelius",,Orationes 8 ,,2610,tlg0284,tlg0284.tlg008,A.D. 2,1.5,{'1.5': 1},,pagan,,,,1259,92,Rhetorici
tlg0284.tlg009.perseus-grc1.xml,"Aristides, Aelius",,Orationes 9 ,,2855,tlg0284,tlg0284.tlg009,A.D. 2,1.5,{'1.5': 1},,pagan,,,,1252,97,Rhetorici
tlg0284.tlg010.perseus-grc1.xml,"Aristides, Aelius",,Orationes 10 ,,2080,tlg0284,tlg0284.tlg010,A.D. 2,1.5,{'1.5': 1},,pagan,,,,978,63,Rhetorici
tlg0284.tlg011.perseus-grc1.xml,"Aristides, Aelius",,Orationes 11 ,,1285,tlg0284,tlg0284.tlg011,A.D. 2,1.5,{'1.5': 1},,pagan,,,,637,61,Rhetorici
tlg0284.tlg012.perseus-grc1.xml,"Aristides, Aelius",,Orationes 12 ,,2736,tlg0284,tlg0284.tlg012,A.D. 2,1.5,{'1.5': 1},,pagan,,,,1255,132,Rhetorici
tlg0284.tlg013.perseus-grc1.xml,"Aristides, Aelius",,Orationes 13 ,,28650,tlg0284,tlg0284.tlg013,A.D. 2,1.5,{'1.5': 1},,pagan,,,,13214,1140,Rhetorici
tlg0284.tlg014.perseus-grc1.xml,"Aristides, Aelius",,Orationes 14 ,,8378,tlg0284,tlg0284.tlg014,A.D. 2,1.5,{'1.5': 1},,pagan,,,,3978,313,Rhetorici
tlg0284.tlg015.perseus-grc1.xml,"Aristides, Aelius",,Orationes 15 ,,1855,tlg0284,tlg0284.tlg015,A.D. 2,1.5,{'1.5': 1},,pagan,,,,893,89,Rhetorici
tlg0284.tlg016.perseus-grc1.xml,"Aristides, Aelius",,Orationes 16 ,,3215,tlg0284,tlg0284.tlg016,A.D. 2,1.5,{'1.5': 1},,pagan,,,,1515,122,Rhetorici
tlg0284.tlg017.perseus-grc1.xml,"Aristides, Aelius",,Orationes 17 ,,1159,tlg0284,tlg0284.tlg017,A.D. 2,1.5,{'1.5': 1},,pagan,,,,568,45,Rhetorici
tlg0284.tlg018.perseus-grc1.xml,"Aristides, Aelius",,Orationes 18 ,,1261,tlg0284,tlg0284.tlg018,A.D. 2,1.5,{'1.5': 1},,pagan,,,,543,49,Rhetorici
tlg0284.tlg019.perseus-grc1.xml,"Aristides, Aelius",,Orationes 19 ,,1016,tlg0284,tlg0284.tlg019,A.D. 2,1.5,{'1.5': 1},,pagan,,,,509,56,Rhetorici
tlg0284.tlg020.perseus-grc1.xml,"Aristides, Aelius",,Orationes 20 ,,725,tlg0284,tlg0284.tlg020,A.D. 2,1.5,{'1.5': 1},,pagan,,,,402,55,Rhetorici
tlg0284.tlg021.perseus-grc1.xml,"Aristides, Aelius",,Orationes 21 ,,1659,tlg0284,tlg0284.tlg021,A.D. 2,1.5,{'1.5': 1},,pagan,,,,783,73,Rhetorici
tlg0284.tlg022.perseus-grc1.xml,"Aristides, Aelius",,Orationes 22 ,,1107,tlg0284,tlg0284.tlg022,A.D. 2,1.5,{'1.5': 1},,pagan,,,,523,51,Rhetorici
tlg0284.tlg023.perseus-grc1.xml,"Aristides, Aelius",,Orationes 23 ,,5169,tlg0284,tlg0284.tlg023,A.D. 2,1.5,{'1.5': 1},,pagan,,,,2407,342,Rhetorici
tlg0284.tlg024.perseus-grc1.xml,"Aristides, Aelius",,Orationes 24 ,,5735,tlg0284,tlg0284.tlg024,A.D. 2,1.5,{'1.5': 1},,pagan,,,,2616,296,Rhetorici
tlg0284.tlg025.perseus-grc1.xml,"Aristides, Aelius",,Orationes 25 ,,3472,tlg0284,tlg0284.tlg025,A.D. 2,1.5,{'1.5': 1},,pagan,,,,1628,189,Rhetorici
tlg0284.tlg026.perseus-grc1.xml,"Aristides, Aelius",,Orationes 26 ,,7942,tlg0284,tlg0284.tlg026,A.D. 2,1.5,{'1.5': 1},,pagan,,,,3652,431,Rhetorici
tlg0284.tlg027.perseus-grc1.xml,"Aristides, Aelius",,Orationes 27 ,,4436,tlg0284,tlg0284.tlg027,A.D. 2,1.5,{'1.5': 1},,pagan,,,,2022,226,Rhetorici
tlg0284.tlg028.perseus-grc1.xml,"Aristides, Aelius",,Orationes 28 ,,130,tlg0284,tlg0284.tlg028,A.D. 2,1.5,{'1.5': 1},,pagan,,,,61,12,Rhetorici
tlg0284.tlg029.perseus-grc1.xml,"Aristides, Aelius",,Orationes 29 ,,3786,tlg0284,tlg0284.tlg029,A.D. 2,1.5,{'1.5': 1},,pagan,,,,1770,164,Rhetorici
tlg0284.tlg030.perseus-grc1.xml,"Aristides, Aelius",,Orationes 30 ,,4394,tlg0284,tlg0284.tlg030,A.D. 2,1.5,{'1.5': 1},,pagan,,,,2047,195,Rhetorici
tlg0284.tlg031.perseus-grc1.xml,"Aristides, Aelius",,Orationes 31 ,,2344,tlg0284,tlg0284.tlg031,A.D. 2,1.5,{'1.5': 1},,pagan,,,,1075,99,Rhetorici
tlg0284.tlg032.perseus-grc1.xml,"Aristides, Aelius",,Orationes 32 ,,2004,tlg0284,tlg0284.tlg032,A.D. 2,1.5,{'1.5': 1},,pagan,,,,940,87,Rhetorici
tlg0284.tlg033.perseus-grc1.xml,"Aristides, Aelius",,Orationes 33 ,,5691,tlg0284,tlg0284.tlg033,A.D. 2,1.5,{'1.5': 1},,pagan,,,,2696,280,Rhetorici
tlg0284.tlg034.perseus-grc1.xml,"Aristides, Aelius",,Orationes 34 ,,6009,tlg0284,tlg0284.tlg034,A.D. 2,1.5,{'1.5': 1},,pagan,,,,2857,285,Rhetorici
tlg0284.tlg035.perseus-grc1.xml,"Aristides, Aelius",,Orationes 35 ,,2594,tlg0284,tlg0284.tlg035,A.D. 2,1.5,{'1.5': 1},,pagan,,,,1255,120,Rhetorici
tlg0284.tlg036.perseus-grc1.xml,"Aristides, Aelius",,Orationes 36 ,,2440,tlg0284,tlg0284.tlg036,A.D. 2,1.5,{'1.5': 1},,pagan,,,,1153,126,Rhetorici
tlg0284.tlg037.perseus-grc1.xml,"Aristides, Aelius",,Orationes 37 ,,3178,tlg0284,tlg0284.tlg037,A.D. 2,1.5,{'1.5': 1},,pagan,,,,1521,151,Rhetorici
tlg0284.tlg038.perseus-grc1.xml,"Aristides, Aelius",,Orationes 38 ,,3954,tlg0284,tlg0284.tlg038,A.D. 2,1.5,{'1.5': 1},,pagan,,,,1951,167,Rhetorici
tlg0284.tlg039.perseus-grc1.xml,"Aristides, Aelius",,Orationes 39 ,,4153,tlg0284,tlg0284.tlg039,A.D. 2,1.5,{'1.5': 1},,pagan,,,,1997,172,Rhetorici
tlg0284.tlg040.perseus-grc1.xml,"Aristides, Aelius",,Orationes 40 ,,2106,tlg0284,tlg0284.tlg040,A.D. 2,1.5,{'1.5': 1},,pagan,,,,960,94,Rhetorici
tlg0284.tlg041.perseus-grc1.xml,"Aristides, Aelius",,Orationes 41 ,,1166,tlg0284,tlg0284.tlg041,A.D. 2,1.5,{'1.5': 1},,pagan,,,,564,57,Rhetorici
tlg0284.tlg042.perseus-grc1.xml,"Aristides, Aelius",,Orationes 42 ,,6424,tlg0284,tlg0284.tlg042,A.D. 2,1.5,{'1.5': 1},,pagan,,,,3006,231,Rhetorici
tlg0284.tlg043.perseus-grc1.xml,"Aristides, Aelius",,Orationes 43 ,,5235,tlg0284,tlg0284.tlg043,A.D. 2,1.5,{'1.5': 1},,pagan,,,,2464,203,Rhetorici
tlg0284.tlg044.perseus-grc1.xml,"Aristides, Aelius",,Orationes 44 ,,4322,tlg0284,tlg0284.tlg044,A.D. 2,1.5,{'1.5': 1},,pagan,,,,2077,171,Rhetorici
tlg0284.tlg045.perseus-grc1.xml,"Aristides, Aelius",,Orationes 45 ,,30385,tlg0284,tlg0284.tlg045,A.D. 2,1.5,{'1.5': 1},,pagan,,,,13673,1373,Rhetorici
tlg0284.tlg046.perseus-grc1.xml,"Aristides, Aelius",,Orationes 46 ,,52207,tlg0284,tlg0284.tlg046,A.D. 2,1.5,{'1.5': 1},,pagan,,,,24166,2185,Rhetorici
tlg0284.tlg047.perseus-grc1.xml,"Aristides, Aelius",,Orationes 47 ,,4283,tlg0284,tlg0284.tlg047,A.D. 2,1.5,{'1.5': 1},,pagan,,,,1914,234,Rhetorici
tlg0284.tlg048.perseus-grc1.xml,"Aristides, Aelius",,Orationes 48 ,,10754,tlg0284,tlg0284.tlg048,A.D. 2,1.5,{'1.5': 1},,pagan,,,,4834,443,Rhetorici
tlg0284.tlg049.perseus-grc1.xml,"Aristides, Aelius",,Orationes 49 ,,11191,tlg0284,tlg0284.tlg049,A.D. 2,1.5,{'1.5': 1},,pagan,,,,5089,569,Rhetorici
tlg0284.tlg050.perseus-grc1.xml,"Aristides, Aelius",,Orationes 50 ,,4073,tlg0284,tlg0284.tlg050,A.D. 2,1.5,{'1.5': 1},,pagan,,,,1845,200,Rhetorici
tlg0284.tlg051.perseus-grc1.xml,"Aristides, Aelius",,Orationes 51 ,,2229,tlg0284,tlg0284.tlg051,A.D. 2,1.5,{'1.5': 1},,pagan,,,,965,93,Rhetorici
tlg0284.tlg052.perseus-grc1.xml,"Aristides, Aelius",,Orationes 52 ,,3439,tlg0284,tlg0284.tlg052,A.D. 2,1.5,{'1.5': 1},,pagan,,,,1543,194,Rhetorici
tlg0284.tlg053.perseus-grc1.xml,"Aristides, Aelius",,Orationes 53 ,,8960,tlg0284,tlg0284.tlg053,A.D. 2,1.5,{'1.5': 1},,pagan,,,,3983,309,Rhetorici
tlg0284.tlg054.perseus-grc1.xml,"Aristides, Aelius",,Orationes 54 ,,10900,tlg0284,tlg0284.tlg054,A.D. 2,1.5,{'1.5': 1},,pagan,,,,4885,362,Rhetorici
tlg0284.tlg055.perseus-grc1.xml,"Aristides, Aelius",,Orationes 55 ,,363,tlg0284,tlg0284.tlg055,A.D. 2,1.5,{'1.5': 1},,pagan,,,,175,20,Rhetorici
tlg0284.tlg056.perseus-grc1.xml,"Aristides, Aelius
	",,Ars Rhetorica,,22689,tlg0284,tlg0284.tlg056,A.D. 2,1.5,{'1.5': 1},,pagan,,,,10045,1001,Rhetorici
tlg0317.tlg001.1st1K-grc1.xml,Acta Joannis,,Acta Joannis,,24961,tlg0317,tlg0317.tlg001,A.D. 2,1.5,{'1.5': 1},,christan,,,,8577,1968,[]
tlg0317.tlg002.1st1K-grc1.xml,Acta Joannis (recensio),,Acta Joannis (recensio),,2530,tlg0317,tlg0317.tlg002,A.D. 2,1.5,{'1.5': 1},,christian,,,,1211,178,[]
tlg0341.tlg002.perseus-grc1.xml,Lycophron,,Alexandra,,7489,tlg0341,tlg0341.tlg002,4-3 B.C.,-3,"{'-3.5': 0.5, '-2.5': 0.5}",,pagan,,,,5535,332,Tragici
tlg0357.tlg001.1st1K-grc2.xml,Didymus Alexandrinus,,Mensuris marmorum,,83,tlg0357,tlg0357.tlg001,1 B.C.,-0.5,{'-0.5': 1},,pagan,,,,49,5,[]
tlg0358.tlg001.1st1K-grc1.xml,Nichomachus of Gerasa,,Introductio arithmetica,,39646,tlg0358,tlg0358.tlg001,A.D. 2,1.5,{'1.5': 1},1.5,pagan,,,,14236,2846,Mathematici
tlg0358.tlg002.opp-grc1.xml,Nichomachus Gerasenus,,Harmonicum enchiridion,,7104,tlg0358,tlg0358.tlg002,A.D. 2,1.5,{'1.5': 1},1.5,pagan,,,,2720,518,Mathematici
tlg0358.tlg004.opp-grc1.xml,Nichomachus Gerasenus,,Excerpta,,4134,tlg0358,tlg0358.tlg004,A.D. 2,1.5,{'1.5': 1},1.5,pagan,,,,1347,293,Mathematici
tlg0358.tlg005.1st1K-grc1.xml,Nicomachus Gerasenus,,Problemata arithmetica,,1308,tlg0358,tlg0358.tlg005,A.D. 2,1.5,{'1.5': 1},1.5,pagan,,,,524,76,Mathematici
tlg0361.tlg001.opp-grc1.xml,Cleonides,,Introductio Harmonica,,7021,tlg0361,tlg0361.tlg001,A.D. 2,1.5,{'1.5': 1},,pagan,,,,2419,598,Musici
tlg0363.tlg001.1st1K-grc1.xml,Claudius Ptolemaeus,,Syntaxis mathematica,,261750,tlg0363,tlg0363.tlg001,A.D. 2,1.5,{'1.5': 1},1.5,pagan,,,,87713,15843,Mathematici
tlg0363.tlg007.perseus-grc1.xml,Claudius Ptolemy,,Tetrabiblos,,38009,tlg0363,tlg0363.tlg007,A.D. 2,1.5,{'1.5': 1},1.5,pagan,,,,0,0,Mathematici
tlg0363.tlg011.opp-grc1.xml,Claudius Ptolemaeus,,Musica,,2682,tlg0363,tlg0363.tlg011,A.D. 2,1.5,{'1.5': 1},1.5,pagan,,,,811,216,Mathematici
tlg0385.tlg001.perseus-grc1.xml,Cassius Dio Cocceianus,,Historiae Romanae,,206837,tlg0385,tlg0385.tlg001,A.D. 2-3,2,"{'1.5': 0.5, '2.5': 0.5}",,pagan,,,,80788,9980,Historici/-ae
tlg0525.tlg001.perseus-grc2.xml,Pausanias,,Description of Greece (Greek). Machine readable text,,217839,tlg0525,tlg0525.tlg001,A.D. 2,1.5,{'1.5': 1},1.5,pagan,,,,104511,11709,Periegetae
tlg0526.tlg001.perseus-grc1.xml,Flavius Josephus,,Antiquitates Judaicae,,305846,tlg0526,tlg0526.tlg001,A.D. 1,0.5,{'0.5': 1},0.5,jewish,,,,143313,12214,Historici/-ae
tlg0526.tlg002.perseus-grc1.xml,Flavius Josephus,,Josephi vita,,15781,tlg0526,tlg0526.tlg002,A.D. 1,0.5,{'0.5': 1},0.5,jewish,,,,7570,761,Historici/-ae
tlg0526.tlg003.perseus-grc1.xml,Flavius Josephus,,Contra Apionem,,22728,tlg0526,tlg0526.tlg003,A.D. 1,0.5,{'0.5': 1},0.5,jewish,,,,11724,965,Historici/-ae
tlg0526.tlg004.perseus-grc1.xml,Flavius Josephus,,De bello Judaico libri vii,,125226,tlg0526,tlg0526.tlg004,A.D. 1,0.5,{'0.5': 1},0.5,jewish,,,,60171,5727,Historici/-ae
tlg0527.tlg001.opp-grc2.xml,Septuaginta,,Genesis,,46337,tlg0527,tlg0527.tlg001,Varia,,{},,jewish,,,,20000,2878,[]
tlg0527.tlg002.opp-grc2.xml,Septuaginta,,Exodus,,36962,tlg0527,tlg0527.tlg002,Varia,,{},,jewish,,,,15845,1980,[]
tlg0527.tlg003.opp-grc2.xml,Septuaginta,,Leviticus,,27730,tlg0527,tlg0527.tlg003,Varia,,{},,jewish,,,,11254,1261,[]
tlg0527.tlg004.opp-grc2.xml,Septuaginta,,Numeri,,36189,tlg0527,tlg0527.tlg004,Varia,,{},,jewish,,,,16233,1918,[]
tlg0527.tlg005.opp-grc2.xml,Septuaginta,,Deuteronomium,,33651,tlg0527,tlg0527.tlg005,Varia,,{},,jewish,,,,13568,1365,[]
tlg0527.tlg006.opp-grc2.xml,Septuaginta,,Josue (Cod. Vaticanus + Cod. Alexandrinus),,24806,tlg0527,tlg0527.tlg006,Varia,,{},,jewish,,,,10815,1217,[]
tlg0527.tlg008.opp-grc2.xml,Septuaginta,,Judices (Cod. Alexandrinus),,28640,tlg0527,tlg0527.tlg008,Varia,,{},,jewish,,,,12273,1242,[]
tlg0527.tlg010.opp-grc2.xml,Septuaginta,,Ruth,,2681,tlg0527,tlg0527.tlg010,Varia,,{},,jewish,,,,1184,153,[]
tlg0527.tlg011.opp-grc2.xml,Septuaginta,,Regnorum I (Samuelis I in textu Masoretico),,28201,tlg0527,tlg0527.tlg011,Varia,,{},,jewish,,,,12657,1515,[]
tlg0527.tlg012.opp-grc2.xml,Septuaginta,,Regnorum II (Samuelis II In Textu Masoretico),,23848,tlg0527,tlg0527.tlg012,Varia,,{},,jewish,,,,10950,1291,[]
tlg0527.tlg013.opp-grc2.xml,Septuaginta,,Regnorum III (Regum I in textu Masoretico),,31745,tlg0527,tlg0527.tlg013,Varia,,{},,jewish,,,,15291,1779,[]
tlg0527.tlg014.opp-grc2.xml,Septuaginta,,Regnorum IV (Regum II in textu Masoretico) ,,26685,tlg0527,tlg0527.tlg014,Varia,,{},,jewish,,,,12092,1264,[]
tlg0527.tlg015.1st1K-grc1.xml,Septuaginta,,Paralipomenon I sive Chronicon I,,26771,tlg0527,tlg0527.tlg015,Varia,,{},,jewish,,,,13085,1543,[]
tlg0527.tlg016.1st1K-grc1.xml,Septuaginta,,Paralipomenon II sive Chronicon II,,28876,tlg0527,tlg0527.tlg016,Varia,,{},,jewish,,,,13343,1226,[]
tlg0527.tlg017.1st1K-grc1.xml,Septuaginta,,Esdras A,,13425,tlg0527,tlg0527.tlg017,Varia,,{},,jewish,,,,6126,587,[]
tlg0527.tlg018.1st1K-grc1.xml,Septuaginta,,Esdras B,,22794,tlg0527,tlg0527.tlg018,Varia,,{},,jewish,,,,10577,1389,[]
tlg0527.tlg019.1st1K-grc1.xml,Septuaginta,,Esther,,12042,tlg0527,tlg0527.tlg019,Varia,,{},,jewish,,,,5208,845,[]
tlg0527.tlg020.1st1K-grc1.xml,Septuaginta,,Judith,,14452,tlg0527,tlg0527.tlg020,Varia,,{},,jewish,,,,6377,687,[]
tlg0527.tlg021.1st1K-grc1.xml,Septuaginta,,Tobias,,7652,tlg0527,tlg0527.tlg021,Varia,,{},,jewish,,,,3514,480,[]
tlg0527.tlg023.1st1K-grc1.xml,Septuaginta,,Machabaeorum i,,29891,tlg0527,tlg0527.tlg023,Varia,,{},,jewish,,,,13143,1934,[]
tlg0527.tlg024.1st1K-grc1.xml,Septuaginta,,Machabaeorum ii,,17492,tlg0527,tlg0527.tlg024,Varia,,{},,jewish,,,,7779,790,[]
tlg0527.tlg025.1st1K-grc1.xml,Septuaginta,,Machabaeorum iii,,7356,tlg0527,tlg0527.tlg025,Varia,,{},,jewish,,,,3319,312,[]
tlg0527.tlg026.1st1K-grc1.xml,Septuaginta,,Machabaeorum iv,,14039,tlg0527,tlg0527.tlg026,Varia,,{},,jewish,,,,6189,893,[]
tlg0527.tlg027.1st1K-grc1.xml,Septuaginta,,Psalmi,,41158,tlg0527,tlg0527.tlg027,Varia,,{},,jewish,,,,20422,3782,[]
tlg0527.tlg028.1st1K-grc1.xml,Septuaginta,,Odae,,4672,tlg0527,tlg0527.tlg028,Varia,,{},,jewish,,,,2411,406,[]
tlg0527.tlg029.1st1K-grc1.xml,Septuaginta,,Proverbia,,11099,tlg0527,tlg0527.tlg029,Varia,,{},,jewish,,,,6631,1027,[]
tlg0527.tlg031.1st1K-grc1.xml,Septuaginta,,Canticum,,1996,tlg0527,tlg0527.tlg031,Varia,,{},,jewish,,,,1157,194,[]
tlg0527.tlg032.1st1K-grc1.xml,Septuaginta,,Job,,13538,tlg0527,tlg0527.tlg032,Varia,,{},,jewish,,,,7147,1310,[]
tlg0527.tlg033.1st1K-grc1.xml,Septuaginta,,Sapientia Salomonis,,6738,tlg0527,tlg0527.tlg033,Varia,,{},,jewish,,,,3681,454,[]
tlg0527.tlg034.opp-grc2.xml,Septuaginta,,Ecclesiasticus,,18471,tlg0527,tlg0527.tlg034,Varia,,{},,jewish,,,,10015,1646,[]
