author_id,doc_id,filename,author,title,source,lemmata_source,not_before,not_after,tlg_epithet,genre,provenience,wordcount,lemmatacount
tlg0007,tlg0007.tlg012,tlg0007.tlg012.perseus-grc2.xml,Plutarch,Περικλῆς,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,11355,5027
tlg0007,tlg0007.tlg013,tlg0007.tlg013.perseus-grc2.xml,Plutarch,Φάβιος Μάξιμος,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,8750,3840
tlg0007,tlg0007.tlg014,tlg0007.tlg014.perseus-grc2.xml,Plutarch,Περικλέους καὶ Φαβίου σύγκρισις,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,800,371
tlg0007,tlg0007.tlg015,tlg0007.tlg015.perseus-grc2.xml,Plutarch,Ἀλκιβιάδης,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,11568,5101
tlg0007,tlg0007.tlg016,tlg0007.tlg016.perseus-grc2.xml,Plutarch,Γάϊος Μάρκιος,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,10687,4707
tlg0007,tlg0007.tlg017,tlg0007.tlg017.perseus-grc2.xml,Plutarch,Ἀλκιβιάδου καὶ Κοριολὰνου σύγκρισις,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,1208,534
tlg0007,tlg0007.tlg018,tlg0007.tlg018.perseus-grc2.xml,Plutarch,Timoleon,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,10165,4523
tlg0007,tlg0007.tlg019,tlg0007.tlg019.perseus-grc2.xml,Plutarch,Aemilius Paulus,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,11126,5071
tlg0007,tlg0007.tlg020,tlg0007.tlg020.perseus-grc2.xml,Plutarch,Comparison of Timoleon and Aemilius,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,549,251
tlg0007,tlg0007.tlg021,tlg0007.tlg021.perseus-grc2.xml,Plutarch,Πελοπίδας,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,10695,4697
tlg0007,tlg0007.tlg022,tlg0007.tlg022.perseus-grc2.xml,Plutarch,Μάρκελλος,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,9550,4356
tlg0007,tlg0007.tlg023,tlg0007.tlg023.perseus-grc2.xml,Plutarch,Πελοπίδου καὶ Μαρκέλλου σύγκρισις,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,919,390
tlg0007,tlg0007.tlg024,tlg0007.tlg024.perseus-grc2.xml,Plutarch,Ἀριστείδης,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,9266,4092
tlg0007,tlg0007.tlg025,tlg0007.tlg025.perseus-grc2.xml,Plutarch,Μάρκος Κάτων,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,9163,4108
tlg0007,tlg0007.tlg026,tlg0007.tlg026.perseus-grc2.xml,Plutarch,Ἀριστείδου καὶ Κάτωνος σύγκρισις,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,1668,761
tlg0007,tlg0007.tlg027,tlg0007.tlg027.perseus-grc2.xml,Plutarch,Philopoemen,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,6386,2865
tlg0007,tlg0007.tlg028,tlg0007.tlg028.perseus-grc2.xml,Plutarch,Titus Flamininus,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,6613,2953
tlg0007,tlg0007.tlg029,tlg0007.tlg029.perseus-grc2.xml,Plutarch,Comparison of Philopoemen and Titus,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,634,270
tlg0007,tlg0007.tlg030,tlg0007.tlg030.perseus-grc2.xml,Plutarch,Pyrrhus,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,12411,5594
tlg0007,tlg0007.tlg031,tlg0007.tlg031.perseus-grc2.xml,Plutarch,Caius Marius,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,14452,6596
tlg0007,tlg0007.tlg032,tlg0007.tlg032.perseus-grc2.xml,Plutarch,Λύσανδρος,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,9278,4097
tlg0007,tlg0007.tlg033,tlg0007.tlg033.perseus-grc2.xml,Plutarch,Σύλλας,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,12989,5870
tlg0007,tlg0007.tlg034,tlg0007.tlg034.perseus-grc2.xml,Plutarch,Σύγκρισις Λυσάνδρου καὶ Σύλλα,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,1425,607
tlg0007,tlg0007.tlg035,tlg0007.tlg035.perseus-grc2.xml,Plutarch,Κίμων,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,6645,2991
tlg0007,tlg0007.tlg036,tlg0007.tlg036.perseus-grc2.xml,Plutarch,Λούκουλλος,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,15160,6891
tlg0007,tlg0007.tlg037,tlg0007.tlg037.perseus-grc2.xml,Plutarch,Κίμωνος καὶ Λουκούλλος σύγκρισις,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,1122,479
tlg0007,tlg0007.tlg038,tlg0007.tlg038.perseus-grc2.xml,Plutarch,Νικίας,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,10213,4440
tlg0007,tlg0007.tlg039,tlg0007.tlg039.perseus-grc2.xml,Plutarch,Κράσσος,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,11590,5276
tlg0007,tlg0007.tlg040,tlg0007.tlg040.perseus-grc2.xml,Plutarch,Νικίου καὶ Κράσσου σύγκρισις,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,1398,612
tlg0007,tlg0007.tlg041,tlg0007.tlg041.perseus-grc2.xml,Plutarch,Eumenes,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,6229,2784
tlg0007,tlg0007.tlg042,tlg0007.tlg042.perseus-grc2.xml,Plutarch,Sertorius,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,7485,3502
tlg0007,tlg0007.tlg043,tlg0007.tlg043.perseus-grc2.xml,Plutarch,Comparison of Sertorius and Eumenes,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,450,176
tlg0007,tlg0007.tlg044,tlg0007.tlg044.perseus-grc2.xml,Plutarch,Ἀγησίλαος,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,12308,5303
tlg0007,tlg0007.tlg045,tlg0007.tlg045.perseus-grc2.xml,Plutarch,Πομπήϊος,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,22938,10342
tlg0007,tlg0007.tlg046,tlg0007.tlg046.perseus-grc2.xml,Plutarch,Ἀγησιλάου καὶ Πομπηΐου σύγκρισις,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,1229,567
tlg0007,tlg0007.tlg047,tlg0007.tlg047.perseus-grc2.xml,Plutarch,Alexander,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,22888,10124
tlg0007,tlg0007.tlg048,tlg0007.tlg048.perseus-grc2.xml,Plutarch,Caesar,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,18079,8081
tlg0007,tlg0007.tlg049,tlg0007.tlg049.perseus-grc2.xml,Plutarch,Phocion,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,9623,4098
tlg0007,tlg0007.tlg050,tlg0007.tlg050.perseus-grc2.xml,Plutarch,Cato the Younger,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,19073,8341
tlg0007,tlg0007.tlg051,tlg0007.tlg051.perseus-grc1.xml,Plutarch,Agis and Cleomenes,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,15221,6686
tlg0007,tlg0007.tlg052,tlg0007.tlg052.perseus-grc1.xml,Plutarch,Tiberius and Caius Gracchus,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,10354,4522
tlg0007,tlg0007.tlg053,tlg0007.tlg053.perseus-grc2.xml,Plutarch,Comparison of Agis and Cleomenes and the Gracchi,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,1105,495
tlg0007,tlg0007.tlg054,tlg0007.tlg054.perseus-grc2.xml,Plutarch,Demosthenes,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,7851,3372
tlg0007,tlg0007.tlg055,tlg0007.tlg055.perseus-grc2.xml,Plutarch,Cicero,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,13626,6120
tlg0007,tlg0007.tlg056,tlg0007.tlg056.perseus-grc2.xml,Plutarch,Comparison of Demosthenes with Cicero,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,1108,487
tlg0007,tlg0007.tlg057,tlg0007.tlg057.perseus-grc2.xml,Plutarch,Demetrius,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,14175,6166
tlg0007,tlg0007.tlg058,tlg0007.tlg058.perseus-grc2.xml,Plutarch,Antony,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,21224,9607
tlg0007,tlg0007.tlg059,tlg0007.tlg059.perseus-grc2.xml,Plutarch,Comparison of Demetrius and Antony,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,1016,432
tlg0007,tlg0007.tlg060,tlg0007.tlg060.perseus-grc2.xml,Plutarch,Dion,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,13263,5961
tlg0007,tlg0007.tlg061,tlg0007.tlg061.perseus-grc2.xml,Plutarch,Brutus,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,13708,6108
tlg0007,tlg0007.tlg062,tlg0007.tlg062.perseus-grc2.xml,Plutarch,Comparison of Dion and Brutus,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,1070,484
tlg0007,tlg0007.tlg063,tlg0007.tlg063.perseus-grc2.xml,Plutarch,Aratus,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,13235,5836
tlg0007,tlg0007.tlg064,tlg0007.tlg064.perseus-grc2.xml,Plutarch,Artaxerxes,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,8440,3699
tlg0007,tlg0007.tlg065,tlg0007.tlg065.perseus-grc2.xml,Plutarch,Galba,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,6995,3211
tlg0007,tlg0007.tlg066,tlg0007.tlg066.perseus-grc2.xml,Plutarch,Otho,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,4728,2070
tlg0007,tlg0007.tlg067,tlg0007.tlg067.perseus-grc2.xml,Plutarch,Περὶ παίδων ἀγωγῆς,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,7257,2990
tlg0007,tlg0007.tlg068,tlg0007.tlg068.perseus-grc2.xml,Plutarch,Πῶς δεῖ τὸν νέον ποιημάτων ἀκούειν.,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,11722,4885
tlg0007,tlg0007.tlg069,tlg0007.tlg069.perseus-grc2.xml,Plutarch,Περὶ τοῦ ἀκούειν,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,5848,2466
tlg0007,tlg0007.tlg070,tlg0007.tlg070.perseus-grc2.xml,Plutarch,Πῶς ἄν τις διακρίνειε τὸν κόλακα τοῦ φίλου,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,13729,5813
tlg0007,tlg0007.tlg071,tlg0007.tlg071.perseus-grc2.xml,Plutarch,Πῶς ἄν τις αἴσθοιτο ἑαυτοῦ προκόπτοντος ἐπʼ ἀρετή,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,5755,2407
tlg0007,tlg0007.tlg072,tlg0007.tlg072.perseus-grc2.xml,Plutarch,Πῶς ἄν τις ἀπ’ ἐχθρῶν ὠφελοῖτο,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,3492,1508
tlg0007,tlg0007.tlg073,tlg0007.tlg073.perseus-grc2.xml,Plutarch,Περί πολυφιλίας,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,2113,925
tlg0007,tlg0007.tlg074,tlg0007.tlg074.perseus-grc2.xml,Plutarch,Περὶ τύχης,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,1492,636
tlg0007,tlg0007.tlg075,tlg0007.tlg075.perseus-grc2.xml,Plutarch,Περὶ ἀρετῆς καὶ κακιάς,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,772,348
tlg0007,tlg0007.tlg076,tlg0007.tlg076.perseus-grc2.xml,Plutarch,Πραμυθητικὸς πρὸς Ἀπολλώνιον,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,10975,4267
tlg0007,tlg0007.tlg077,tlg0007.tlg077.perseus-grc2.xml,Plutarch,Ὑγιεινὰ παραγγέλματα,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,7895,3440
tlg0007,tlg0007.tlg078,tlg0007.tlg078.perseus-grc2.xml,Plutarch,Γαμικὰ παραγγέλματα,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,4289,1847
tlg0007,tlg0007.tlg079,tlg0007.tlg079.perseus-grc2.xml,Plutarch,Τῶν ἑπτὰ σοφῶν συμπόσιον,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,10764,4321
tlg0007,tlg0007.tlg080,tlg0007.tlg080.perseus-grc2.xml,Plutarch,Περὶ δεισιδαιμονίας,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,3888,1792
tlg0007,tlg0007.tlg081,tlg0007.tlg081.perseus-grc4.xml,Plutarch,Ἀποφθέγματα βασιλέων καὶ στρατηγῶν,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,19141,8418
tlg0007,tlg0007.tlg082,tlg0007.tlg082.perseus-grc4.xml,Plutarch,Ἀποφθέγματα Λακωνικά,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,3258,1385
tlg0007,tlg0007.tlg082a,tlg0007.tlg082a.perseus-grc4.xml,Plutarch,Τὰ παλαιὰ τῶν Λακεδαινίων ἐπιτηδεύματα,perseus,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,1914,848
tlg0007,tlg0007.tlg082b,tlg0007.tlg082b.perseus-grc4.xml,Plutarch,Λακαινῶν ἀποφθάγματα,perseus,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,1326,642
tlg0007,tlg0007.tlg083,tlg0007.tlg083.perseus-grc4.xml,Plutarch,Γυναικῶν ἀρεταί,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,10827,4831
tlg0007,tlg0007.tlg084a,tlg0007.tlg084a.perseus-grc4.xml,Plutarch,Κεφαλαίων καταγραφή Ῥωμαϊκά,perseus,grecy,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,15896,7151
tlg0007,tlg0007.tlg084b,tlg0007.tlg084b.perseus-grc4.xml,Plutarch,Κεφαλαίων καταγραφή Ἑλληνικά,perseus,grecy,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,7106,3320
tlg0007,tlg0007.tlg085,tlg0007.tlg085.perseus-grc4.xml,Plutarch,Συναγωγὴ ἱστοριῶν παραλλήλων Ἑλληνικῶν καὶ Ῥωμαϊκῶν,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,5466,2830
tlg0007,tlg0007.tlg086,tlg0007.tlg086.perseus-grc4.xml,Plutarch,Περὶ τῆς Ῥωμαίων τύχης,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,5291,2488
tlg0007,tlg0007.tlg087,tlg0007.tlg087.perseus-grc4.xml,Plutarch,"Περὶ τῆς Ἀλεξάνδρου τύχης ἢ ἀρετῆς λόγος Α, λόγος Β",glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,9787,4415
tlg0007,tlg0007.tlg088,tlg0007.tlg088.perseus-grc4.xml,Plutarch,Πότερον Ἀθηναῖοι κατὰ πόλεμον ἢ κατὰ σοφίαν ἐνδοξότεροι,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,3100,1412
tlg0007,tlg0007.tlg089,tlg0007.tlg089.perseus-grc2.xml,Plutarch,Περὶ Ἴσιδος και Ὀσίριδος,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,18149,8063
tlg0007,tlg0007.tlg090,tlg0007.tlg090.perseus-grc2.xml,Plutarch,Περὶ τοῦ Ε τοῦ ἐν Δελφοῖς,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,5713,2227
tlg0007,tlg0007.tlg091,tlg0007.tlg091.perseus-grc2.xml,Plutarch,Περὶ τοῦ μὴ χρᾶν ἔμμετρα νῦν τὴν Πυθίαν,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,8373,3550
tlg0007,tlg0007.tlg092,tlg0007.tlg092.perseus-grc2.xml,Plutarch,Περὶ τῶν ἐκλελοιπότων,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,15639,6560
tlg0007,tlg0007.tlg093,tlg0007.tlg093.perseus-grc2.xml,Plutarch,Εἰ διδακτὸν ἡ ἀρετή,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,798,343
tlg0007,tlg0007.tlg094,tlg0007.tlg094.perseus-grc2.xml,Plutarch,Περὶ τῆς ἠθικῆς ἀρετῆς,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,6556,2724
tlg0007,tlg0007.tlg095,tlg0007.tlg095.perseus-grc2.xml,Plutarch,Περὶ ἀοπγησίας,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,6382,2700
tlg0007,tlg0007.tlg096,tlg0007.tlg096.perseus-grc2.xml,Plutarch,Περὶ εὐθυμίας,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,7094,2956
tlg0007,tlg0007.tlg097,tlg0007.tlg097.perseus-grc2.xml,Plutarch,Περὶ φιλαδελφίας,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,7678,3318
tlg0007,tlg0007.tlg098,tlg0007.tlg098.perseus-grc2.xml,Plutarch,Περὶ τῆς εἰς τὰ ἔκγονα φιλοστοργίας,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,2514,1127
tlg0007,tlg0007.tlg099,tlg0007.tlg099.perseus-grc2.xml,Plutarch,Εἰ αὐτάρκης ἡ κακία πρὸς κακοδαιμονίαν,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,1004,479
tlg0007,tlg0007.tlg100,tlg0007.tlg100.perseus-grc2.xml,Plutarch,Ποτερον τὰ τῆς ψυχῆς ἢ τὰ τοῦ σώματος πάθη χείρονα,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,983,440
tlg0007,tlg0007.tlg101,tlg0007.tlg101.perseus-grc2.xml,Plutarch,Περὶ ἀδολεσχίας,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,7021,2861
tlg0007,tlg0007.tlg102,tlg0007.tlg102.perseus-grc2.xml,Plutarch,Περὶ πολυπραγμοσύνης,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,4328,1816
tlg0007,tlg0007.tlg103,tlg0007.tlg103.perseus-grc2.xml,Plutarch,Περὶ φιλοπλουτίας,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,2634,1109
tlg0007,tlg0007.tlg104,tlg0007.tlg104.perseus-grc2.xml,Plutarch,Περὶ δυσωπίας,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,4224,1814
tlg0007,tlg0007.tlg105,tlg0007.tlg105.perseus-grc2.xml,Plutarch,Περὶ φθόνου καὶ μίσους,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,1179,465
tlg0007,tlg0007.tlg106,tlg0007.tlg106.perseus-grc2.xml,Plutarch,Περὶ τοῦ ἑαυτὸν ἐπαινεῖν ἀνεπιφθόνως,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,4625,1846
tlg0007,tlg0007.tlg107,tlg0007.tlg107.perseus-grc2.xml,Plutarch,Περὶ τῶν ὑπὸ τοῦ θείου βραδέως τιμωρουμένων,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,10760,4606
tlg0007,tlg0007.tlg108,tlg0007.tlg108.perseus-grc2.xml,Plutarch,Περὶ εἱμαρμένης,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,4036,1245
tlg0007,tlg0007.tlg109,tlg0007.tlg109.perseus-grc2.xml,Plutarch,Περὶ τοῦ Σωκράτους δαιμονίου,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,13498,5617
tlg0007,tlg0007.tlg110,tlg0007.tlg110.perseus-grc2.xml,Plutarch,Περὶ φυγῆς,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,4757,2010
tlg0007,tlg0007.tlg111,tlg0007.tlg111.perseus-grc2.xml,Plutarch,Παραμυθητικός εἰς τὴν γυναῖκα τὴν αὑτου,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,2214,896
tlg0007,tlg0007.tlg112,tlg0007.tlg112.perseus-grc2.xml,Plutarch,Συμποσιακῶν προβλημάτων βιβλία,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,72755,30543
tlg0007,tlg0007.tlg113,tlg0007.tlg113.perseus-grc2.xml,Plutarch,Ἐρωτικός,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,12820,5562
tlg0007,tlg0007.tlg114,tlg0007.tlg114.perseus-grc2.xml,Plutarch,Ἐρωτικαὶ διηγήσεις,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,2077,918
tlg0007,tlg0007.tlg115,tlg0007.tlg115.perseus-grc2.xml,Plutarch,Περὶ τοῦ ὅτι μάλιστα τοῖς ἡγεμόσι δεῖ τὸν φιλοσοφόν διαλέγεσθαι,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,1770,782
tlg0007,tlg0007.tlg116,tlg0007.tlg116.perseus-grc2.xml,Plutarch,Πρὸς ἡγεμόνα ἀπαίδευτον,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,1843,827
tlg0007,tlg0007.tlg117,tlg0007.tlg117.perseus-grc2.xml,Plutarch,Εἰ πρεσβυτέρῳ πολιτευτέον,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,7806,3448
tlg0007,tlg0007.tlg118,tlg0007.tlg118.perseus-grc2.xml,Plutarch,Πολιτικὰ παραγγέλματα,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,14461,6229
tlg0007,tlg0007.tlg119,tlg0007.tlg119.perseus-grc2.xml,Plutarch,Περὶ μοναρχίας καὶ δημοκρατίας καὶ ὀλιγαρχίας,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,648,288
tlg0007,tlg0007.tlg120,tlg0007.tlg120.perseus-grc2.xml,Plutarch,Περὶ τοῦ μὴ δεῖν δανείζεσθαι,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,2463,1042
tlg0007,tlg0007.tlg121,tlg0007.tlg121.perseus-grc2.xml,Plutarch,Vitae decem oratorum,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,10622,4623
tlg0007,tlg0007.tlg122,tlg0007.tlg122.perseus-grc2.xml,Plutarch,Συγκρίσεως Ἀριστοφάνους καὶ Μενάνδρου ἐπιτομή,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,855,349
tlg0007,tlg0007.tlg123,tlg0007.tlg123.perseus-grc2.xml,Plutarch,Περὶ τῆς Ἡροδότου κακοηθείας,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,10513,4562
tlg0007,tlg0007.tlg125,tlg0007.tlg125.perseus-grc2.xml,Plutarch,Αἴτια φυσικά,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,4730,2061
tlg0007,tlg0007.tlg126,tlg0007.tlg126.perseus-grc2.xml,Plutarch,Περὶ τοῦ ἐμφαινομένου προσώπου τῷ κύκλῳ τῆς σελήνης,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,14785,6018
tlg0007,tlg0007.tlg127,tlg0007.tlg127.perseus-grc3.xml,Plutarch,Περὶ τοῦ πρώτως ψυχροῦ,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,5784,2450
tlg0007,tlg0007.tlg128,tlg0007.tlg128.perseus-grc2.xml,Plutarch,Περὶ τοῦ πότερον ὕδωρ ἢ πῦρ χρησιμώτερον,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,1919,731
tlg0007,tlg0007.tlg129,tlg0007.tlg129.perseus-grc2.xml,Plutarch,Πότερα τῶν ζῴων φρονιμώτερα τὰ χερσαῖα ἢ τὰ ἔνυδρα,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,14321,6249
tlg0007,tlg0007.tlg130,tlg0007.tlg130.perseus-grc2.xml,Plutarch,Περὶ τοῦ τὰ ἄλογα λόγῳ χρῆσθαι,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,3940,1645
tlg0007,tlg0007.tlg131,tlg0007.tlg131.perseus-grc2.xml,Plutarch,Περὶ σαρκοφαγίας λόγος α′,glaux1,glaux1,1.0,200.0,['Biographi' 'Philosophici/-ae'],[],pagan,1830,846
